capability_id,kind,value,score,decision
FM-003,api,GET /healthz @ services/field-segmentation/main.py:370,2,applied
FM-003,api,GET /internal/field-forms/download @ services/scout-ingest-service/field_forms_api.py:393,2,applied
FM-003,api,GET /internal/fields @ services/field-management-service/main.py:292,5,applied
FM-003,api,GET /internal/fields/{field_id} @ services/field-management-service/main.py:260,5,applied
FM-003,api,GET /internal/fields/{field_id}/state @ services/sahool-platform/api/routers/internal_service.py:26,4,applied
FM-003,api,GET /readyz @ services/field-management-service/main.py:219,3,applied
FM-003,api,GET /readyz @ services/field-segmentation/main.py:380,2,applied
FM-003,api,GET /v1/all_fields @ services/vegetation-analysis-service/routers/analysis.py:145,2,applied
FM-003,api,GET /v1/fields/{field_id}/available-dates @ services/raster-service/routers/fields.py:1351,4,applied
FM-003,api,GET /v1/fields/{field_id}/cdse-thumbnail.png @ services/raster-service/routers/cdse_tiles.py:191,4,applied
FM-003,api,GET /v1/fields/{field_id}/cdse-tilejson @ services/raster-service/routers/cdse_tiles.py:255,4,applied
FM-003,api,GET /v1/fields/{field_id}/cdse-tiles/{z}/{x}/{y}.png @ services/raster-service/routers/cdse_tiles.py:116,4,applied
FM-003,api,GET /v1/fields/{field_id}/contours.geojson @ services/raster-service/routers/terrain_tiles.py:156,4,applied
FM-003,api,GET /v1/fields/{field_id}/imagery/backfill/{run_id} @ services/raster-service/routers/fields.py:608,4,applied
FM-003,api,GET /v1/fields/{field_id}/indicator-grid @ services/raster-service/routers/fields.py:844,4,applied
FM-003,api,GET /v1/fields/{field_id}/indicator-observation-bundle @ services/raster-service/routers/fields.py:882,4,applied
FM-003,api,GET /v1/fields/{field_id}/lineage @ services/decision-service/main.py:1055,4,applied
FM-003,api,GET /v1/fields/{field_id}/observation-timeline @ services/indicators-service/main.py:196,4,applied
FM-003,api,GET /v1/fields/{field_id}/observations @ services/indicators-service/main.py:165,4,applied
FM-003,api,GET /v1/fields/{field_id}/pixel @ services/raster-service/routers/fields.py:971,4,applied
FM-003,api,GET /v1/fields/{field_id}/remote-sensing-workspace @ services/remote-sensing-workspace-bff/main.py:69,4,applied
FM-003,api,GET /v1/fields/{field_id}/signal-anomalies @ services/vegetation-analysis-service/routers/anomalies.py:123,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/analog-estimate @ services/soil-service/routers/p3_products.py:173,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/bare-soil-composite @ services/soil-service/routers/p2_products.py:139,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/closed-loop @ services/soil-service/routers/p4_workflow.py:139,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/drainage-assessment @ services/soil-service/routers/p3_products.py:180,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/hydraulic-profile @ services/soil-service/routers/p1_products.py:167,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/mobile-images/latest @ services/soil-service/routers/p3_products.py:166,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/observations @ services/soil-service/routers/canonical.py:43,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/profile @ services/soil-service/routers/canonical.py:73,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/profile/history @ services/soil-service/routers/canonical.py:88,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/reclamation-assessment @ services/soil-service/routers/p3_products.py:187,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/reclamation-economics @ services/soil-service/routers/p3_products.py:194,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/salinity-assessment @ services/soil-service/routers/p2_products.py:160,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/sampling-plan @ services/raster-service/routers/soil_tiles.py:193,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/sampling-plans/current @ services/soil-service/routers/p1_products.py:154,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/sampling-zones.geojson @ services/raster-service/routers/soil_tiles.py:166,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/soilgrids-spatial @ services/soil-service/routers/p1_products.py:141,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/summary @ services/raster-service/routers/soil_tiles.py:144,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/terrain-derivatives @ services/soil-service/routers/p2_products.py:146,4,applied
FM-003,api,GET /v1/fields/{field_id}/soil/texture-probability @ services/soil-service/routers/p2_products.py:153,4,applied
FM-003,api,GET /v1/fields/{field_id}/terrain @ services/raster-service/routers/fields.py:1549,4,applied
FM-003,api,GET /v1/fields/{field_id}/tilejson @ services/raster-service/routers/fields.py:1615,4,applied
FM-003,api,GET /v1/fields/{field_id}/tiles/{z}/{x}/{y}.png @ services/raster-service/routers/fields.py:1277,4,applied
FM-003,api,GET /v1/fields/{field_id}/timeseries @ services/raster-service/routers/fields.py:1186,4,applied
FM-003,api,GET /v1/gis/admin-boundaries @ services/raster-service/routers/fields.py:92,2,applied
FM-003,api,GET /v1/indices @ services/raster-service/routers/observability.py:281,2,applied
FM-003,api,GET /v1/learning/models/{model_id}/active-state @ services/decision-service/main.py:2390,2,applied
FM-003,api,GET /v1/ndvi/current/{field_id} @ services/vegetation-analysis-service/routers/analysis.py:91,2,applied
FM-003,api,GET /v1/soil/readings/{field_id} @ services/soil-service/routers/readings.py:23,2,applied
FM-003,api,GET /v1/timeseries/{field_id} @ services/vegetation-analysis-service/routers/analysis.py:46,2,applied
FM-003,api,PATCH /api/v1/fields/{field_id} @ services/sahool-platform/api/routers/fields.py:1270,4,applied
FM-003,api,PATCH /api/v1/fields/{field_id}/boundary/review @ services/sahool-platform/api/routers/boundaries.py:36,6,applied
FM-003,api,PATCH /api/v1/fields/{field_id}/seasons/{season_id} @ services/sahool-platform/api/routers/fields.py:2328,4,applied
FM-003,api,PATCH /api/v1/fields/{field_id}/soil-lab-tests/{test_id} @ services/sahool-platform/api/routers/fields.py:3289,4,applied
FM-003,api,POST /api/v1/automation/imagery/register-field @ services/sahool-platform/api/routers/automation.py:126,2,applied
FM-003,api,POST /api/v1/execution-requests/{execution_request_id}/verify-outcome @ services/sahool-platform/api/routers/decision_review.py:460,2,applied
FM-003,api,POST /api/v1/field-intelligence/analyze @ services/sahool-platform/api/routers/field_intelligence.py:469,2,applied
FM-003,api,POST /api/v1/field-intelligence/analyze/jobs/{job_id}/cancel @ services/sahool-platform/api/routers/field_intelligence.py:526,2,applied
FM-003,api,POST /api/v1/field-portfolio/allocate @ services/sahool-platform/api/routers/field_portfolio.py:76,2,applied
FM-003,api,POST /api/v1/field-portfolio/optimize @ services/sahool-platform/api/routers/field_portfolio.py:35,2,applied
FM-003,api,POST /api/v1/fields @ services/sahool-platform/api/routers/fields.py:594,4,applied
FM-003,api,POST /api/v1/fields/boundary-graph/rebuild @ services/sahool-platform/api/routers/boundaries.py:244,4,applied
FM-003,api,POST /api/v1/fields/import @ services/sahool-platform/api/routers/fields.py:618,4,applied
FM-003,api,POST /api/v1/fields/merge @ services/sahool-platform/api/routers/fields.py:1829,2,applied
FM-003,api,POST /api/v1/fields/split @ services/sahool-platform/api/routers/fields.py:1954,4,applied
FM-003,api,POST /api/v1/fields/validate-geometry @ services/sahool-platform/api/routers/fields.py:3560,2,applied
FM-003,api,POST /api/v1/fields/{field_id}/activities @ services/sahool-platform/api/routers/fields.py:2895,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/alerts/evaluate @ services/sahool-platform/api/routers/fields.py:3416,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/boundary/clean @ services/sahool-platform/api/routers/boundaries.py:181,6,applied
FM-003,api,POST /api/v1/fields/{field_id}/boundary/score @ services/sahool-platform/api/routers/boundaries.py:79,6,applied
FM-003,api,POST /api/v1/fields/{field_id}/daily-ai-brief @ services/sahool-platform/api/routers/productivity.py:107,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/etc-dual @ services/sahool-platform/api/routers/etc_dual.py:228,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/geometry/revert/{revision} @ services/sahool-platform/api/routers/fields.py:1605,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/growth-narrative @ services/sahool-platform/api/routers/fields.py:3163,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/imagery/backfill @ services/sahool-platform/api/routers/fields.py:959,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/imagery/process-date @ services/sahool-platform/api/routers/fields.py:700,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/imagery/refresh @ services/sahool-platform/api/routers/fields.py:756,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/irrigation-recommendation @ services/sahool-platform/api/routers/irrigation_recommendation.py:245,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/irrigation/mpc/hourly-recommendation @ services/sahool-platform/api/routers/irrigation_mpc.py:500,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/irrigation/mpc/recommendation @ services/sahool-platform/api/routers/irrigation_mpc.py:320,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/ndvi-analysis @ services/sahool-platform/api/routers/ndvi_analysis.py:35,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/pins @ services/sahool-platform/api/routers/fields.py:3832,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/prescriptions @ services/sahool-platform/api/routers/prescriptions.py:216,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/prescriptions/nitrogen @ services/sahool-platform/api/routers/fields.py:3593,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/productivity-zones @ services/sahool-platform/api/routers/productivity.py:65,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/rotations @ services/sahool-platform/api/routers/fields.py:3432,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/seasons @ services/sahool-platform/api/routers/fields.py:2094,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/soil-lab-tests @ services/sahool-platform/api/routers/fields.py:3207,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/timeline @ services/sahool-platform/api/routers/fields.py:3695,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/trueup @ services/sahool-platform/api/routers/fields.py:3501,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/walk-plan @ services/sahool-platform/api/routers/fields.py:3915,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/walk-plan/pdf @ services/sahool-platform/api/routers/fields.py:3925,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/water-ledger @ services/sahool-platform/api/routers/water_ledger.py:78,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/water-twin @ services/sahool-platform/api/routers/water_twin.py:146,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/wind/drift-risk @ services/sahool-platform/api/routers/fields.py:2720,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/yield-estimate @ services/sahool-platform/api/routers/fields.py:3622,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/yield-interval @ services/sahool-platform/api/routers/yield_interval.py:49,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/yield-maps/ingestions @ services/sahool-platform/api/routers/yield_map_ingestion.py:85,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/zone-sampling-plan @ services/sahool-platform/api/routers/productivity.py:84,4,applied
FM-003,api,POST /api/v1/fields/{field_id}/zones @ services/sahool-platform/api/routers/fields.py:3944,4,applied
FM-003,api,POST /api/v1/gis/cloud-native/ai-boundary/plan @ services/sahool-platform/api/routers/gis_cloud_native.py:342,2,applied
FM-003,api,POST /api/v1/gis/cloud-native/phase6/boundaries/extract @ services/sahool-platform/api/routers/gis_cloud_native.py:672,2,applied
FM-003,api,POST /api/v1/introduction/field-fit @ services/sahool-platform/api/routers/introduction.py:41,2,applied
FM-003,api,POST /api/v1/learning/activation-requests @ services/sahool-platform/api/routers/decision_review.py:729,2,applied
FM-003,api,POST /api/v1/learning/activation-requests/{activation_request_id}/review @ services/sahool-platform/api/routers/decision_review.py:777,2,applied
FM-003,api,POST /api/v1/learning/evaluation-runs @ services/sahool-platform/api/routers/decision_review.py:633,2,applied
FM-003,api,POST /api/v1/learning/promotion-decisions @ services/sahool-platform/api/routers/decision_review.py:684,2,applied
FM-003,api,POST /api/v1/outcomes/{outcome_id}/learning-attribution @ services/sahool-platform/api/routers/decision_review.py:523,2,applied
FM-003,api,POST /api/v1/recommendations/for-field @ services/sahool-platform/api/routers/recommendations.py:185,2,applied
FM-003,api,POST /internal/field-forms/assignments @ services/scout-ingest-service/field_forms_api.py:361,2,applied
FM-003,api,POST /internal/field-forms/definitions @ services/scout-ingest-service/field_forms_api.py:195,2,applied
FM-003,api,POST /internal/field-forms/definitions/{code}/versions @ services/scout-ingest-service/field_forms_api.py:230,2,applied
FM-003,api,POST /internal/field-forms/submissions @ services/scout-ingest-service/field_forms_api.py:465,2,applied
FM-003,api,POST /internal/field-forms/versions/{version_id}/publish @ services/scout-ingest-service/field_forms_api.py:278,2,applied
FM-003,api,POST /internal/field-forms/versions/{version_id}/retire @ services/scout-ingest-service/field_forms_api.py:327,2,applied
FM-003,api,POST /v1/fields/analytics/geoparquet/export @ services/raster-service/routers/fields.py:724,4,applied
FM-003,api,POST /v1/fields/{field_id}/baseline-comparisons @ services/vegetation-analysis-service/routers/baselines.py:30,4,applied
FM-003,api,POST /v1/fields/{field_id}/change @ services/raster-service/routers/fields.py:1129,4,applied
FM-003,api,POST /v1/fields/{field_id}/geometry/versions @ services/raster-service/routers/fields.py:695,4,applied
FM-003,api,POST /v1/fields/{field_id}/imagery/backfill @ services/raster-service/routers/fields.py:226,4,applied
FM-003,api,POST /v1/fields/{field_id}/imagery/process-date @ services/raster-service/routers/fields.py:626,4,applied
FM-003,api,POST /v1/fields/{field_id}/post-execution-observations @ services/vegetation-analysis-service/routers/outcomes.py:45,4,applied
FM-003,api,POST /v1/fields/{field_id}/prescription @ services/raster-service/routers/fields.py:1050,4,applied
FM-003,api,POST /v1/fields/{field_id}/process-cdse @ services/raster-service/routers/fields.py:776,4,applied
FM-003,api,POST /v1/fields/{field_id}/process-from-stac @ services/raster-service/routers/fields.py:141,4,applied
FM-003,api,POST /v1/fields/{field_id}/signal-anomalies/detect @ services/vegetation-analysis-service/routers/anomalies.py:66,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/actions/{action_type}/evaluate @ services/soil-service/routers/p4_workflow.py:38,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/analog-estimate @ services/soil-service/routers/p3_products.py:76,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/bare-soil-composite @ services/soil-service/routers/p2_products.py:48,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/drainage-assessment @ services/soil-service/routers/p3_products.py:94,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/evidence @ services/soil-service/routers/canonical.py:126,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/executions @ services/soil-service/routers/p4_workflow.py:51,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/hydraulic-profile/rebuild @ services/soil-service/routers/p1_products.py:114,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/learning-attributions @ services/soil-service/routers/p4_workflow.py:114,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/mobile-images/analyze @ services/soil-service/routers/p3_products.py:58,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/outcomes @ services/soil-service/routers/p4_workflow.py:95,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/profile/rebuild @ services/soil-service/routers/canonical.py:60,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/reclamation-assessment @ services/soil-service/routers/p3_products.py:114,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/reclamation-economics @ services/soil-service/routers/p3_products.py:134,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/salinity-assessment @ services/soil-service/routers/p2_products.py:107,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/sampling-plans @ services/soil-service/routers/p1_products.py:83,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/soilgrids-spatial @ services/soil-service/routers/p1_products.py:35,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/terrain-derivatives @ services/soil-service/routers/p2_products.py:69,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/texture-probability @ services/soil-service/routers/p2_products.py:87,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/validations @ services/soil-service/routers/p5_certification.py:34,4,applied
FM-003,api,POST /v1/fields/{field_id}/soil/verifications @ services/soil-service/routers/p4_workflow.py:76,4,applied
FM-003,api,POST /v1/learning/activation-commands/{activation_command_id}/claim @ services/decision-service/main.py:2193,2,applied
FM-003,api,POST /v1/learning/activation-commands/{activation_command_id}/receipt @ services/decision-service/main.py:2234,2,applied
FM-003,api,POST /v1/learning/activation-receipts/{activation_receipt_id}/rollback-command @ services/decision-service/main.py:2280,2,applied
FM-003,api,POST /v1/learning/activation-receipts/{activation_receipt_id}/rollout-plan @ services/decision-service/main.py:2461,2,applied
FM-003,api,POST /v1/learning/activation-receipts/{activation_receipt_id}/verification @ services/decision-service/main.py:2422,2,applied
FM-003,api,POST /v1/learning/activation-requests/{activation_request_id}/review @ services/decision-service/main.py:2143,2,applied
FM-003,api,POST /v1/learning/monitoring-snapshots @ services/decision-service/main.py:2498,2,applied
FM-003,api,POST /v1/learning/reconcile-evidence @ services/decision-service/main.py:2791,2,applied
FM-003,api,POST /v1/learning/retraining-requests @ services/decision-service/main.py:2534,2,applied
FM-003,api,POST /v1/learning/retraining-requests/{retraining_request_id}/dispatch-receipt @ services/decision-service/main.py:2696,2,applied
FM-003,api,POST /v1/learning/rollback-commands/{rollback_command_id}/claim @ services/decision-service/main.py:2317,2,applied
FM-003,api,POST /v1/learning/rollback-commands/{rollback_command_id}/receipt @ services/decision-service/main.py:2353,2,applied
FM-003,api,POST /v1/learning/rollout-plans/{rollout_plan_id}/receipt @ services/decision-service/main.py:2655,2,applied
FM-003,api,POST /v1/learning/runtime-schedules @ services/decision-service/main.py:2744,2,applied
FM-003,api,POST /v1/segment @ services/field-segmentation/main.py:391,2,applied
FM-003,api,PUT /api/v1/fields/{field_id} @ services/sahool-platform/api/routers/fields.py:1270,4,applied
FM-003,mobile,mobile/sahool_app/lib/features/field_forms/contract/condition_v1.dart,2,applied
FM-003,mobile,mobile/sahool_app/lib/features/field_forms/contract/form_schema.dart,2,applied
FM-003,mobile,mobile/sahool_app/lib/features/field_forms/data/draft_store.dart,2,applied
FM-003,mobile,mobile/sahool_app/lib/features/field_forms/data/field_forms_api.dart,2,applied
FM-003,mobile,mobile/sahool_app/lib/features/field_forms/data/field_forms_coordinator.dart,2,applied
FM-003,mobile,mobile/sahool_app/lib/features/field_forms/data/form_package_store.dart,2,applied
FM-003,mobile,mobile/sahool_app/lib/features/field_forms/data/submission_queue.dart,2,applied
FM-003,mobile,mobile/sahool_app/lib/features/field_forms/presentation/field_form_screen.dart,2,applied
FM-003,mobile,mobile/sahool_app/lib/features/field_forms/presentation/field_widget_registry.dart,2,applied
FM-003,mobile,mobile/sahool_app/lib/features/field_forms/presentation/schema_form_renderer.dart,2,applied
FM-003,mobile,mobile/sahool_app/lib/models/canonical_field_geometry.dart,2,applied
FM-003,mobile,mobile/sahool_app/lib/screens/field_create_wizard.dart,2,applied
FM-003,mobile,mobile/sahool_app/lib/screens/field_workspace_screen.dart,2,applied
FM-003,mobile,mobile/sahool_app/lib/screens/fields_screen.dart,2,applied
FM-003,mobile,mobile/sahool_app/lib/widgets/offline_field_map.dart,2,applied
FM-003,service,services/field-management-service/main.py,10,applied
FM-003,test,docs/testing/FIELD_WORKSPACE_PRODUCTION_CLOSURE.md,3,applied
FM-003,test,mobile/sahool_app/test/field_forms/condition_corpus_data.dart,3,applied
FM-003,test,mobile/sahool_app/test/field_forms/condition_v1_test.dart,3,applied
FM-003,test,mobile/sahool_app/test/field_forms/draft_store_test.dart,3,applied
FM-003,test,mobile/sahool_app/test/field_forms/field_forms_api_test.dart,3,applied
FM-003,test,mobile/sahool_app/test/field_forms/field_forms_coordinator_test.dart,3,applied
FM-003,test,mobile/sahool_app/test/field_forms/no_coercion_test.dart,3,applied
FM-003,test,mobile/sahool_app/test/field_forms/no_service_token_guard_test.dart,3,applied
FM-003,test,mobile/sahool_app/test/field_forms/schema_renderer_widget_test.dart,3,applied
FM-003,test,mobile/sahool_app/test/field_forms/submission_queue_test.dart,3,applied
FM-003,test,services/ai_agronomist/test_ai_field_memory_v49.py,3,applied
FM-003,test,services/decision-service/tests/test_wx11_6_registry_activation_boundary.py,3,applied
FM-003,test,services/field-management-service/tests/test_field_management_pg_isolation_integration.py,3,applied
FM-003,test,services/field-management-service/tests/test_field_management_service_contract.py,3,applied
FM-003,test,services/field-segmentation/test_exg_preprocess.py,3,applied
FM-003,test,services/field-segmentation/test_segmentation.py,3,applied
FM-003,test,services/indicators-service/tests/test_indicators_service_honest_boundary.py,3,applied
FM-003,test,services/raster-service/test_field_terrain.py,3,applied
FM-003,test,services/raster-service/test_final_field_imagery_runtime_contract_static_20260626.py,3,applied
FM-003,test,services/raster-service/test_raster_assets_text_field_id.py,3,applied
FM-003,test,services/sahool-platform/tests/test_boundary_confidence.py,3,applied
FM-003,test,services/sahool-platform/tests/test_canonical_field_state_eligibility.py,3,applied
FM-003,test,services/sahool-platform/tests/test_canonical_field_state_wiring.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_aggregate.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_aggregate_ports.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_ai_context_v45_static.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_boundary_contracts.py,5,applied
FM-003,test,services/sahool-platform/tests/test_field_boundary_graph.py,5,applied
FM-003,test,services/sahool-platform/tests/test_field_boundary_pipeline.py,5,applied
FM-003,test,services/sahool-platform/tests/test_field_bundle.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_completeness.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_detail.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_geocode.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_intelligence_async_job_guard.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_intelligence_card.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_intelligence_json_snapshot_and_metrics_guard.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_irrigation_recommendation_endpoint.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_lifecycle.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_portfolio_endpoint.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_season_projection.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_season_projection_reconciled_outcomes.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_state.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_state_replay_bridge.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_trial_design.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_twin.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_twin_endpoint.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_type_catalog.py,3,applied
FM-003,test,services/sahool-platform/tests/test_field_workspace.py,3,applied
FM-003,test,services/sahool-platform/tests/test_fields_endpoint.py,3,applied
FM-003,test,services/sahool-platform/tests/test_fields_tenant_arg_completeness_guard.py,3,applied
FM-003,test,services/sahool-platform/tests/test_p1_raster_boundary_guard.py,3,applied
FM-003,test,services/sahool-platform/tests/test_p1_weather_boundary_guard.py,3,applied
FM-003,test,services/sahool-platform/tests/test_p2_2_field_ai_context_raster_facade_guard.py,3,applied
FM-003,test,services/sahool-platform/tests/test_p2_3_field_intelligence_adapter_raster_facade_guard.py,3,applied
FM-003,test,services/sahool-platform/tests/test_p4_decision_boundary_extraction_guard.py,3,applied
FM-003,test,services/sahool-platform/tests/test_ui14_field_workspace_route_shell_guard.py,3,applied
FM-003,test,services/sahool-platform/tests/test_ui20_field_workspace_backend_facade_guard.py,3,applied
FM-003,test,services/sahool-platform/tests/test_ui4_field_operating_contract_guard.py,3,applied
FM-003,test,services/sahool-platform/tests/test_weather_field_timeline_link.py,3,applied
FM-003,test,services/vegetation-analysis-service/test_platform_field_catalog_boundary.py,5,applied
FM-003,test,services/vegetation-analysis-service/test_raster_bundle_boundary.py,3,applied
FM-003,test,shared/test_field_runtime_cohesion.py,3,applied
FM-003,test,tests/test_fields_create_contract_static.py,3,applied
FM-003,test,tests_v9/test_alerts_field_state_route.py,3,applied
FM-003,test,tests_v9/test_c4_economics_erp_payment_boundary_guard.py,3,applied
FM-003,test,tests_v9/test_canonical_boundary.py,3,applied
FM-003,test,tests_v9/test_canonical_field_geometry_contract.py,3,applied
FM-003,test,tests_v9/test_decision_review_boundary_guard.py,3,applied
FM-003,test,tests_v9/test_disease_field_state_feed.py,3,applied
FM-003,test,tests_v9/test_field_aggregate_ports_integration.py,3,applied
FM-003,test,tests_v9/test_field_ai_context_hardening_v49_5.py,3,applied
FM-003,test,tests_v9/test_field_boundary_adapters_v59_1.py,5,applied
FM-003,test,tests_v9/test_field_boundary_ai_v59.py,5,applied
FM-003,test,tests_v9/test_field_boundary_backends_v59_5.py,5,applied
FM-003,test,tests_v9/test_field_change_summary.py,3,applied
FM-003,test,tests_v9/test_field_conflict_payload.py,3,applied
FM-003,test,tests_v9/test_field_context_decomposition_guard.py,3,applied
FM-003,test,tests_v9/test_field_forms_api_integration.py,3,applied
FM-003,test,tests_v9/test_field_forms_api_static_p0.py,3,applied
FM-003,test,tests_v9/test_field_forms_bff_proxy_static.py,3,applied
FM-003,test,tests_v9/test_field_forms_condition_dsl.py,3,applied
FM-003,test,tests_v9/test_field_forms_corpus_mirror_static.py,3,applied
FM-003,test,tests_v9/test_field_forms_device_rotation_grace.py,3,applied
FM-003,test,tests_v9/test_field_forms_mobile_runtime_wiring.py,3,applied
FM-003,test,tests_v9/test_field_forms_schema.py,3,applied
FM-003,test,tests_v9/test_field_forms_slice3_static.py,3,applied
FM-003,test,tests_v9/test_field_forms_sync_binding_p02.py,3,applied
FM-003,test,tests_v9/test_field_forms_sync_token.py,3,applied
FM-003,test,tests_v9/test_field_geometry_history_append_only_v39_5.py,3,applied
FM-003,test,tests_v9/test_field_geometry_save_guard_20260703.py,3,applied
FM-003,test,tests_v9/test_field_intelligence_cloud.py,3,applied
FM-003,test,tests_v9/test_field_intelligence_endpoints.py,3,applied
FM-003,test,tests_v9/test_field_portfolio.py,3,applied
FM-003,test,tests_v9/test_field_readiness.py,3,applied
FM-003,test,tests_v9/test_field_state_full_aggregate_v31_3.py,3,applied
FM-003,test,tests_v9/test_field_state_gateway.py,3,applied
FM-003,test,tests_v9/test_field_state_ndvi_enrichment.py,3,applied
FM-003,test,tests_v9/test_field_state_projection.py,3,applied
FM-003,test,tests_v9/test_field_state_recompute_provenance_v57_5.py,3,applied
FM-003,test,tests_v9/test_field_state_unification.py,3,applied
FM-003,test,tests_v9/test_field_sustainability.py,3,applied
FM-003,test,tests_v9/test_field_terrain_foundation_v31_2.py,3,applied
FM-003,test,tests_v9/test_field_workspace_closure_workflow_declares_its_boundary.py,5,applied
FM-003,test,tests_v9/test_fields_geometry_integrity_v39_5.py,3,applied
FM-003,test,tests_v9/test_fields_merge_split_atomic.py,3,applied
FM-003,test,tests_v9/test_fields_put_and_mfa_api_contract_20260626.py,3,applied
FM-003,test,tests_v9/test_h51_field_source_binding_pg.py,3,applied
FM-003,test,tests_v9/test_internal_field_read_channel.py,3,applied
FM-003,test,tests_v9/test_internal_field_state_channel.py,3,applied
FM-003,test,tests_v9/test_offline_dispatch_field_update.py,3,applied
FM-003,test,tests_v9/test_physical_effect_boundary_guard.py,3,applied
